"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"483638669803130880","Mon Jun 30 15:50:19 +0000 2014","0","dan siapa lagi kalo bukan lampard yang pertama kali dan terakhir menciptakan teknologi garis gawang! ;)","483638669803130880","","","in","Semarang, Indonesia","0","0","0","https://twitter.com/2623_fch/status/483638669803130880","396315898","2623_fch"
"483472505949024256","Mon Jun 30 04:50:02 +0000 2014","0","Presiden DFB Wolfgang Niersbach mengatakan bahwa teknologi garis gawang dan Vanishing spray juga akan digunakan di Bundesliga 2015/16.","483472505949024256","","","in","ID","0","0","0","https://twitter.com/postylofty/status/483472505949024256","1114091941","postylofty"
"483468592185212928","Mon Jun 30 04:40:30 +0000 2014","0","@my_supersoccer adanya teknologi garis gawang gw juga gak setuju.. bener gak min??","483470105884385280","","my_supersoccer","in","Jakarta","0","0","0","https://twitter.com/zulfikrisiregar/status/483470105884385280","227891819","zulfikrisiregar"
"483469363115094018","Mon Jun 30 04:37:33 +0000 2014","0","Daripada teknologi garis gawang lebih baik FIFA membuat teknologi anti diving. :| @my_supersoccer #DiskusiSuperSoccer","483469363115094018","","","in","Negeri para Jancukers.","0","0","0","https://twitter.com/FeryTheGreen/status/483469363115094018","339009801","FeryTheGreen"
"483468570290954240","Mon Jun 30 04:34:24 +0000 2014","0","Daripada teknologi garis gawang lebih baik FIFA membuat teknologi anti diving. :|","483468570290954240","","","in","Negeri para Jancukers.","0","0","0","https://twitter.com/FeryTheGreen/status/483468570290954240","339009801","FeryTheGreen"
"483372541252104194","Sun Jun 29 22:12:49 +0000 2014","0","Insyaallah ham wkwk @milhamakbar87: Kamu aja yg buat bal. @iqbalafifi: Daripada teknologi garis gawang mending fifa buat wasit dari robot ","483372541252104194","","","in","Balikpapan - Indonesia","0","1","0","https://twitter.com/iqbalafifi/status/483372541252104194","897091358","iqbalafifi"
"483369411718307840","Sun Jun 29 22:00:22 +0000 2014","0","Daripada teknologi garis gawang mending fifa buat wasit dari robot","483369411718307840","","","in","Balikpapan - Indonesia","0","0","0","https://twitter.com/iqbalafifi/status/483369411718307840","897091358","iqbalafifi"
"483316514267754496","Sun Jun 29 18:30:11 +0000 2014","0","Sekarang udah ada teknologi garis gawang semoga nanti ada teknologi garis offside sama pendeteksi diving biar kagak ada lumba2 lagi.","483316514267754496","","","in","Indonesia","0","0","0","https://twitter.com/Momonosoeke/status/483316514267754496","402776563","Momonosoeke"
"483316234386022400","Sun Jun 29 18:29:04 +0000 2014","0","FIFA harusnya buat alat yang bisa deteksi mana yang diving mana yang bener2 asli pelanggaran. Teknologi garis gawang belom cukup.","483316234386022400","","","in","","0","0","0","https://twitter.com/dewagedeyudha/status/483316234386022400","109241800","dewagedeyudha"
"483309385221804032","Sun Jun 29 18:01:51 +0000 2014","0","FIFA pake teknologi garis gawang utk gol hantu pake rekaman video utk pelanggaran yg tak dilihat wasit.Kapan pake rekaman video utk diving?!","483309385221804032","","","in","Jakarta","0","1","0","https://twitter.com/AndrewSihombing/status/483309385221804032","210643323","AndrewSihombing"
"483303893879648256","Sun Jun 29 17:40:02 +0000 2014","0","percuma ada teknologi garis gawang tp kepemimpinan wasit buruk. sepertinya ada indikasi untuk meloloskan negara2 amerika latin.#worldcupaneh","483303893879648256","","","in","Yogyakarta","0","0","0","https://twitter.com/damaidi_indra/status/483303893879648256","1271558449","damaidi_indra"
"483299891305660417","Sun Jun 29 17:24:08 +0000 2014","0","serundeng po-_- RT @annur_anzytra: keren juga teknologi garis gawang. ko gone chelsea fc. omahku tak kek i ah .. ben seru ..","483299891305660417","","","in","Yogyakarta","0","0","0","https://twitter.com/dzati_cingcilip/status/483299891305660417","609033369","dzati_cingcilip"
"483299265196736512","Sun Jun 29 17:21:38 +0000 2014","0","keren juga teknologi garis gawang. ko gone chelsea fc. omahku tak kek i ah .. ben seru ..","483299265196736512","","","in","JOG","0","0","0","https://twitter.com/Sok2TuiterANNz/status/483299265196736512","127714656","Sok2TuiterANNz"
"483299176495587328","Sun Jun 29 17:21:17 +0000 2014","0","Teknologi garis gawang pun juga punya kata sendiri #NoGoal","483299176495587328","","","in","jakarta","0","0","0","https://twitter.com/olaysuarezlfc/status/483299176495587328","772004040","olaysuarezlfc"
"483299148561539072","Sun Jun 29 17:21:10 +0000 2014","0","Apik yoo teknologi garis gawang e nok Piala Dunia iki","483299148561539072","","","in","Tanah Nusantara","0","0","0","https://twitter.com/rifkyfanda/status/483299148561539072","125917234","rifkyfanda"
"483298950733000704","Sun Jun 29 17:20:23 +0000 2014","0","Wohoo kerennya teknologi garis gawang.","483298950733000704","","","in","Denpasar, Bali","0","0","0","https://twitter.com/carpdivrs/status/483298950733000704","429628534","carpdivrs"
"483298924342431744","Sun Jun 29 17:20:17 +0000 2014","0","Teknologi garis gawang tidak menunjukkan itu GOAL","483298924342431744","","","in","Denpasar,Bali","0","0","0","https://twitter.com/INDOBARCA_BALI/status/483298924342431744","484845935","INDOBARCA_BALI"
"483298906801831938","Sun Jun 29 17:20:13 +0000 2014","0","Mampooos gak gol teknologi garis gawang ","483298906801831938","","","in","","0","0","0","https://twitter.com/andeyonas/status/483298906801831938","107987871","andeyonas"
"483298897461522432","Sun Jun 29 17:20:11 +0000 2014","0","No Goal Cek teknologi garis gawang...","483298897461522432","","","in","Karawang - Tasikmalaya","0","0","0","https://twitter.com/RiefBoper/status/483298897461522432","1449375266","RiefBoper"
"481835556158976001","Wed Jun 25 16:25:23 +0000 2014","0","Kaget Bukan Karena Mau Goal Tapi Teknologi Garis Gawang FIFA Memang Sudah Canggih Banget ...","481835556158976001","","","in","Yogyakarta - Katingan Kuala ","0","0","0","https://twitter.com/nazry_alsyahrin/status/481835556158976001","468011150","nazry_alsyahrin"
"481598539198238722","Wed Jun 25 00:43:34 +0000 2014","0","Setelah teknologi garis gawang..besok pemain sepakbola pakai rompi anti gigi!!! :D","481598539198238722","","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/kowekuu/status/481598539198238722","59984446","kowekuu"
"481507710010007553","Tue Jun 24 18:42:38 +0000 2014","0","tahun 2014 teknologi garis gawang. yakin ni tahun 2018 ada teknologi alas gigi (mungkin sejenis gigi karet). haha.","481507710010007553","","","in","","0","0","0","https://twitter.com/Telles_Ploros/status/481507710010007553","1561292611","Telles_Ploros"
"481503824503267328","Tue Jun 24 18:28:17 +0000 2014","0","@widiwe @failuthfiya wah iya th mknya ada teknologi baru yg garis gawang thn ini hehe","481504096206090240","","widiwe","in","Bogor,Jawa Barat,Indonesia","0","1","0","https://twitter.com/fathia_nunu/status/481504096206090240","488056620","fathia_nunu"
"481496736003657730","Tue Jun 24 17:59:02 +0000 2014","0","Dear FIFA.. Tolong bikin teknologi gigitan suarez percuma klo cuma bikin teknologi garis gawang :))","481496736003657730","","","in","J.A.K.A.R.T.A.","0","0","2","https://twitter.com/shy_tony/status/481496736003657730","59066858","shy_tony"
"481491513533165568","Tue Jun 24 17:44:43 +0000 2014","0","@my_supersoccer abis teknologi garis gawang ditambahin lagi harusnya teknologi gigit orang ","481493133637603328","","my_supersoccer","in","Jakarta","0","0","0","https://twitter.com/adiwur/status/481493133637603328","562004026","adiwur"
"481486900553740288","Tue Jun 24 17:19:57 +0000 2014","0","Kalo lampard golin match ini dia bakal ngerasain yg namanya teknologi garis gawang hahaha","481486900553740288","","","in","","0","0","0","https://twitter.com/saptianmach/status/481486900553740288","233838164","saptianmach"
"481296431085395968","Tue Jun 24 04:43:05 +0000 2014","0","Lampard Dukung Teknologi Garis Gawang","481296431085395968","","","in","Surakarta","0","0","0","https://twitter.com/FerryAkhil/status/481296431085395968","787140217","FerryAkhil"
